text,label,document_index,subset
todo load ideally but would require big changes,BUILD,3747,train
todo run project description see everything ok,REQUIREMENTS,3748,train
todo check packages loaded also broken dll files,DEFECT,3749,train
todo what package or create description files automatically,DOCUMENTATION,3750,train
this workaround cmd check,BUILD,3751,train
todo add functions common issue function returns random values ie rnorm rnorm optimize tmp rnorm tmp tmp todo check functions modify parent env in way function calls stop optimization,DEFECT,3752,train
pass values function,DESIGN,3755,train
todo diff intervals,REQUIREMENTS,3756,train
todo different types numeric columns needs label also id,REQUIREMENTS,3757,train
temporary solution,CODE,3758,train
todo lat single values,CODE,3759,train
todo update bounds layer info window,CODE,3760,train
todo max,CODE,3762,train
todo tests info window single value repeated column data supplying id column,TEST,3763,train
todo better min max values legend options show min max legend option turn values remove instead use prefix suffix values,REQUIREMENTS,3764,train
re one one variable mapped mean,TEST,3765,train
todo characters,TEST,3766,train
todo tests id value supplied,TEST,3767,train
fixme allow appropriate dates version pattern digit digit digit grepl pattern repos,BUILD,3768,train
nocov end,TEST,3769,train
need add packages todo table,BUILD,3770,train
need packages done already new,BUILD,3771,train
not used methods debugging,CODE,3773,train
todo,CODE,3774,train
temporary proper updating implemented,CODE,3776,train
todo need attr,ALGORITHM,3777,train
todo decide updating behavior,REQUIREMENTS,3778,train
workaround get lines,CODE,3779,train
todo specify matrices data2,CODE,3780,train
todo rename,CODE,3781,train
bounds required new missing values required stan right bounds hardcoded,CODE,3782,train
todo move specification threshold function,CODE,3784,train
todo avoid special case changing naming,CODE,3785,train
required method point estimate based full object difficult due highly nested structure as alternative second object created point estimates samples directly,ALGORITHM,3786,train
due stacking multiple models efficiency computations likely incorrect assume relative efficiency,ALGORITHM,3787,train
due stacking multiple models efficiency computations likely incorrect assume relative efficiency,ALGORITHM,3788,train
censored,USABILITY,3789,train
todo reuse existing levels predictions indices length unique,REQUIREMENTS,3790,train
setting,REQUIREMENTS,3791,train
temporary fix issue fixed rstan,DEFECT,3792,train
also rstan summary todo remove point longer requires,CODE,3793,train
part param use syntax,CODE,3794,train
define priors parameters stan param prior object class param class parameter class param coef coefficients class param group name grouping factor param type stan type used definition parameter type empty parameter inside param dim stan array dimension specified parameter name merged suffix latter apply individual coefficients dim todo decide whether support arrays parameters alternative would specify elements directly parameters param stan type used definition individual parameter coefficients relevant estimated fixed coefficients param prefix prefix put parameter class param suffix suffix put parameter class param stan type prior order handle vectorized prior supported values vector matrix param comment character string containing comment parameter param list dataframe subset prior return named list character strings stan,REQUIREMENTS,3795,train
todo find better solution handle case happen sd parameters id,CODE,3796,train
removed parameter names,CODE,3797,train
todo pass via instead,CODE,3798,train
todo align column names summary outputs methods,CODE,3799,train
todo better printing correlation,CODE,3800,train
nt test requires calling stan code,TEST,3802,train
nt test requires calling stan code,TEST,3803,train
fails travis strange reason expectequal length,TEST,3804,train
test error messages,TEST,3805,train
fails unknown expectequal waic criteria waic,TEST,3806,train
reason nt work within cmd check,BUILD,3807,train
this created object size object large data now user trying get data download data regardless size todo request may fail data nt nt request nt use dataone request ie dataone,DEFECT,3808,train
todo,DESIGN,3809,train
todo really needed anything low priority add elements,DESIGN,3810,train
todo header,CODE,3813,train
breaks data read data bands get good sample todo avoid reading data twice,DEFECT,3814,train
todo clean graphics state,USABILITY,3815,train
todo add interpolate argument,CODE,3816,train
todo add interpolate argument,CODE,3817,train
create file todo load packages current see packages,BUILD,3818,train
vector length returned elements interpreted new bands output fixme automatically find whether values time,CODE,3819,train
set sure nothing hopefully,ARCHITECTURE,3820,train
fixme is better way handle,CODE,3821,train
fixme previously,CODE,3822,train
fixme,DEFECT,3823,train
todo clean code add eval functions change alpha confidence,DESIGN,3824,train
todo check seq models,CODE,3825,train
todo check seq models,CODE,3826,train
todo add todo add list,ALGORITHM,3827,train
todo make argument save prediction probabilities adapt code average use prediction function make predictions change nrow average detect class prob column names drop last one code nt converted character call make smaller create new function real work test test test,TEST,3831,train
aggregate average stats todo add weights res support two classes well,REQUIREMENTS,3833,train
todo what range used,CODE,3835,train
todo prob us vars next line,CODE,3836,train
the formula interface much slower interface latter would samples set,ARCHITECTURE,3837,train
todo make function,DESIGN,3839,train
todo constraint let length,ALGORITHM,3841,train
todo add check method,CODE,3842,train
in case prediction bounds used compute limits for store control object since gets passed,ALGORITHM,3846,train
todo fails,ALGORITHM,3847,train
todo check seq models,CODE,3848,train
todo check seq models,CODE,3849,train
kept environment maybe elegant solution,ALGORITHM,3850,train
todo incomplete max level lower test,TEST,3851,train
trick prevent internal datatable copy return,CODE,3852,train
get gamma put function elsewhere,DESIGN,3855,train
important note distance matrix specified running time much choosing range fixed bandwidth range ca nt decided boundary box,ARCHITECTURE,3856,train
important note distance matrix specified running time much choosing range fixed bandwidth range ca nt decided boundary box,ARCHITECTURE,3857,train
important note distance matrix specified running time much choosing range fixed bandwidth range ca nt decided boundary box,ARCHITECTURE,3858,train
replace old code something faster also replaced way bit faster replace rho function supplied one correct weighted version,ARCHITECTURE,3860,train
todo mean use factors what else count test warn mean add multivariate ok factors do add methods converted objects add example output documentation,REQUIREMENTS,3861,train
todo help file choose functions,CODE,3863,train
todo lm work bandwidth,REQUIREMENTS,3864,train
the following two variables hard coded,CODE,3865,train
todo sometimes used used,PEOPLE,3866,train
todo need wrap label,PEOPLE,3867,train
ordering does not work right now why,DEFECT,3870,train
need empty slots,CODE,3871,train
fixme should param check last line,CODE,3872,train
todo,REQUIREMENTS,3873,train
calculate starting values needs work time finish yet,DEFECT,3874,train
group constraints exist elegant probably everything else,CODE,3875,train
only work,DEFECT,3876,train
fixme get scaling right,DEFECT,3877,train
fixme node,CODE,3878,train
fixme models nt using next line,DEFECT,3879,train
two things think only analysis models different why rep move pass values add slots class put also nt,DESIGN,3880,train
collapse labels fix length never,DEFECT,3881,train
todo use,CODE,3883,train
test whether correlation zero this numerical approximation todo check n1 n2 undefined check todo remove all numerical stuff,ALGORITHM,3884,train
todo use,CODE,3885,train
todo might function,CODE,3886,train
no idea everything failed,DEFECT,3887,train
dumb starting values,CODE,3888,train
to removed sparse matrix support complete,CODE,3889,train
what use,ALGORITHM,3890,train
todo add checks,CODE,3891,train
todo test adding columns separately vectors first faster,ARCHITECTURE,3894,train
todo range make selection sort calculate length,CODE,3895,train
todo export stuff,DESIGN,3896,train
todo add na,CODE,3898,train
construct dummy,DESIGN,3899,train
dummy,DESIGN,3900,train
ok need make end vector,CODE,3901,train
restore column name must better way,CODE,3902,train
bug paths,DEFECT,3903,train
todo multivariate test equality means todo compare covariance matrices,TEST,3904,train
todo compare standard using http,TEST,3905,train
use test,TEST,3909,train
base models work,TEST,3911,train
fails rdevel less function call expecttrue format bytes no worse improved function call expecttrue format bytes,TEST,3912,train
ignore since nt,TEST,3913,train
if test method generate pvalue so ca nt plot plot if generate plot parameters,TEST,3915,train
todo handle equal,CODE,3916,train
todo include,DESIGN,3917,train
ugly convert character,CODE,3918,train
todo make return subset causing,DEFECT,3920,train
todo fix work currently errors tests names isnull names sep,DEFECT,3922,train
todo add check,CODE,3923,train
todo make possible supply value list x1 makes values lot easier used want solution space non variables,REQUIREMENTS,3925,train
todo remove function,CODE,3926,train
used cause crash,DEFECT,3928,train
requires validation,CODE,3930,train
supported,DEFECT,3933,train
update breaks,DEFECT,3934,train
real plot info length must,CODE,3935,train
nt get,CODE,3938,train
todo,CODE,3939,train
todo consider,CODE,3940,train
fix lost factor information may needed,ALGORITHM,3941,train
probably redundant check,CODE,3942,train
future currently implemented,REQUIREMENTS,3943,train
add info series function parameters add note print number,DOCUMENTATION,3944,train
how print,CODE,3946,train
todo speed,ARCHITECTURE,3947,train
todo speed,ARCHITECTURE,3948,train
new style parameters ca nt yet,CODE,3949,train
todo getoption,CODE,3950,train
new style parameters ca nt yet,CODE,3951,train
todo tests hard cases,TEST,3952,train
todo subsetting,DESIGN,3953,train
todo,TEST,3955,train
todo check,TEST,3956,train
todo find way detect connect timeout https https failing connect within given time cause exit timeout exit code however note exit code https operation timeout the specified timeout reached conditions several exit code one timeout limits reached https timeout reached actual message could potentially match,ARCHITECTURE,3957,train
to do element named filename sure parse yet filename https,CODE,3958,train
know could use easier,CODE,3959,train
todo forward info package available https,DESIGN,3960,train
create new matrix need modify noise added variable blocks instead fixed blocks,DEFECT,3962,train
todo make axis lines match date positions data,CODE,3963,train
function filter nt work,DEFECT,3964,train
fix args,CODE,3965,train
turn progress quick plot todo turn test back uses message properly testthat print progress true,TEST,3967,train
problem here would equal expectequal get data label,DEFECT,3968,train
todo,CODE,3970,train
todo update sf,CODE,3971,train
for windows convert version work box legacy files eg nt checked,DEFECT,3972,train
to do add number polygons,DEFECT,3973,train
temporary var old,CODE,3975,train
tom code tom variable name,CODE,3976,train
yuliya sure needed needed group yuliya removed line do think needs done center around zero mean across samples note changing matrix pass svd,CODE,3977,train
todo generate matrix users vector null throw error vectors length length length convert matrix,CODE,3979,train
got error incorrect number dimensions added dropfalse avoid vector conversion,DEFECT,3980,train
need update cls labels,CODE,3981,train
redundant dataset,CODE,3982,train
todo combine results without applying lapply,CODE,3983,train
todo change species,REQUIREMENTS,3984,train
tested work method need compute weights edges node,TEST,3985,train
other parameters none,CODE,3986,train
have adjust,CODE,3989,train
fix issue,DEFECT,3990,train
bug workaround,DEFECT,3991,train
expand one side consistent old code,CODE,3992,train
return null ve got less samples required total number peaks larger certain threshold note original implementation completely correct might correct,CODE,3993,train
part hard coded,CODE,3994,train
names may long,CODE,3995,train
names may long,CODE,3996,train
step plots if keep one row per variance coef coef coef col vector if kept one row per variance matrices would need kept so keep row per event things like plot end there cheat kept unique matrices special case covariate,DESIGN,3997,train
case integer,CODE,3998,train
left continuous,CODE,3999,train
case since points case user nt,ALGORITHM,4004,train
automatically generated directory replaced this code deprecated,CODE,4005,train
if model print long warning message people may nt see another way bad without probably complain factors never strata cluster term,USABILITY,4006,train
design long not include time returned survival bad choice in code less even the drop,ALGORITHM,4007,train
needed,CODE,4008,train
graph useful debugging,CODE,4009,train
older style call,CODE,4010,train
graph useful debugging,CODE,4011,train
data fails due groups coef gets hand in fact data set test model therefore,TEST,4012,train
todo get names data object save separately provide function load,CODE,4013,train
todo test documented everything files,DOCUMENTATION,4016,train
commented rep asposixct asnumeric origin first last,TEST,4017,train
todo check filter state,CODE,4019,train
todo warn width small,CODE,4020,train
todo add state validation,TEST,4021,train
appears missing code body function add,CODE,4023,train
note cmd check,BUILD,4025,train
fails,TEST,4027,train
debug,CODE,4028,train
match think,CODE,4029,train
done,ARCHITECTURE,4030,train
cell set na na layer that ideal easier,CODE,4031,train
old format,CODE,4034,train
currently single layer,REQUIREMENTS,4035,train
could done much,ARCHITECTURE,4036,train
slow,ARCHITECTURE,4037,train
compare,CODE,4038,train
backward compatibility,CODE,4040,train
do not export,DESIGN,4041,train
nocov nocov,TEST,4042,train
nocov nocov,TEST,4043,train
nocov nocov,TEST,4044,train
nocov,TEST,4045,train
nocov,TEST,4046,train
nocov,TEST,4048,train
this makes rna is want hb,REQUIREMENTS,4051,train
this workaround make sure connection inside trycatch statement,CODE,4052,train
can replace base hb does to avoid tmp tmp,CODE,4053,train
not needed anymore,CODE,4054,train
not needed anymore,CODE,4055,train
not needed anymore,CODE,4057,train
workaround fact string,CODE,4058,train
workaround base support paths leading cf https hb,CODE,4059,train
code expression workaround the following evaluate environment envir due captureoutput unless evaluate envir this sanity check hb,ARCHITECTURE,4061,train
sanity checks for assume intervals hb,ALGORITHM,4062,train
to please cmd check,BUILD,4064,train
not needed anymore,CODE,4065,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4066,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4067,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4070,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4071,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4073,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4074,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4075,train
hack locale every method calls apirequest hopefully works set encoding utf8 well someone wanted base64 luck,CODE,4076,train
create sparse matrix appears work provides wrapper around error appears related deprecated functions,DEFECT,4078,train
not needed anymore,CODE,4079,train
todo better algorithm keep dependency free,DESIGN,4082,train
todo check string correctly encoded anything,CODE,4083,train
todo is possible support,CODE,4084,train
todo hash could proper length might give better performance probably worth checking point also text standard though supported see note table name,ARCHITECTURE,4085,train
todo detection thing might good list,DOCUMENTATION,4086,train
delete key because return key includes step first otherwise need ugly probably return delete things,ARCHITECTURE,4087,train
note this uses actually think might right call this could implemented want previous implementation storr objects one cache nice todo need support parallel not possible todo support passing actual storr case take driver element possibly,ARCHITECTURE,4089,train
work around onload problem isnull options init,CODE,4091,train
sum let expand todo detect automatically need evaluate anything argument eg needs,REQUIREMENTS,4092,train
todo write generic method,CODE,4093,train
error indices used,DEFECT,4094,train
define variables fix visible binding check bit hack,CODE,4095,train
define variables fix visible binding check bit hack,CODE,4096,train
hacky way dealing repeated text entries,CODE,4097,train
these deprecated functions likely removed future versions documentation functions incomplete,DOCUMENTATION,4098,train
ensure function runs todo perhaps check graphics output make real unit test,TEST,4099,train
to do add validation counts,ARCHITECTURE,4100,train
not needed anymore,CODE,4101,train
workaround least seconds may result infinite fixed https,CODE,4102,train
workaround skip makes assumption local in case changes provide internal options adjust hb,CODE,4104,train
ad hoc requires input if try read nonexisting standard input hb,CODE,4105,train
note we use job wait false timeout return null timeout value future expression may return null workaround parallel fixme can use result instead hb,CODE,4106,train
not needed anymore,CODE,4107,train
trim drop empty results case,CODE,4108,train
suppress warning message in return expr name promise evaluation,CODE,4109,train
note do nt startup might give error,ARCHITECTURE,4110,train
workaround ed processing gives really odd results running github actions hb,BUILD,4111,train
fixme should value,CODE,4113,train
workaround triggers warning not sure hb,DEFECT,4114,train
does nt work covr depends stats loaded,TEST,4115,train
null goes away,CODE,4116,train
generic dumb reports nt implement logic guessing coercion etc,CODE,4117,train
nocov start,TEST,4118,train
hacky implementation na default,CODE,4121,train
todo nt show people sheet name via sheet always specified elsewhere,CODE,4122,train
hardcoded maximum two windows per defined window length constant,CODE,4123,train
no idea what rest noise is for test needed,TEST,4124,train
no idea what rest noise is for test needed,TEST,4125,train
load turned already loaded earlier script,CODE,4126,train
analysis stops trick stop stop reading enough data block,CODE,4127,train
would nice load object,CODE,4128,train
fix missing part data,DEFECT,4129,train
could add trycatch case which fails,CODE,4130,train
first block read probably,DEFECT,4131,train
run function data,CODE,4132,train
hard coded assumption dynamic range,CODE,4134,train
using large total singular value nt use dataset small ncol,DEFECT,4135,train
ca nt use transform model,TEST,4136,train
the checking code looks objects package namespace dll removes following note problem check gives error dll dll foo 0l see https setting class needed avoid note returning wrong class the local object found first actual call current behavior,CODE,4137,train
results equal introduces rownames check numerical equality attributes,CODE,4139,train
nocov end,TEST,4140,train
nolint end nocov end,TEST,4141,train
slower works also correctly values inf breaks,ARCHITECTURE,4142,train
todo error ok empty,CODE,4144,train
todo add tests examples expectequal dim,TEST,4145,train
fails cran components inversed,BUILD,4146,train
exclude case nt return,CODE,4147,train
not needed anymore,CODE,4148,train
todo not anything,DEFECT,4149,train
nocov start,TEST,4151,train
nocov end,TEST,4152,train
nocov start,TEST,4153,train
nocov end,TEST,4155,train
nocov,TEST,4156,train
nocov,TEST,4157,train
nocov,TEST,4158,train
nocov nocov nocov nocov,TEST,4159,train
nocov nocov,TEST,4160,train
workaround,CODE,4161,train
the following line environment formula made update fail line capscale fails point,DEFECT,4163,train
we handle missing values yet,REQUIREMENTS,4164,train
matrix always if matrix set attributes printing this dirty handled,CODE,4165,train
want models based variance correlations break methods depending scaling internally scale false,DEFECT,4166,train
asmatrix changes vector matrix hack may fail sometimes probably less often without hack,DEFECT,4167,train
fails head goodness display sites currently head goodness display sites implemented partial head goodness display sites currently head goodness display sites partial,TEST,4168,train
latter failed given factor level removed would fail error long fixed case data also levels,DEFECT,4169,train
future,CODE,4170,train
future,CODE,4171,train
dummy,CODE,4173,train
prediction sometimes fails,TEST,4174,train
much missing values sum length na adapt set,CODE,4175,train
bug need remove incomplete year,DEFECT,4176,train
nocov,TEST,4177,train
https this could probably better it nt work tibble,DEFECT,4178,train
it removes environment could large needed prediction used modelmatrix data environment object never need guess could used look global variables formula nt want it used modelframe evaluate also evaluated data always,ARCHITECTURE,4179,train
support filter use csv template workaround stop supported yet pass,CODE,4181,train
todo determine range peaks tiny threshold exclude features range data long tail values higher adjust values nt,REQUIREMENTS,4182,train
create dummy todo move deprecate dots list dots,CODE,4183,train
todo fix error,CODE,4184,train
todo use return close names,CODE,4185,train
workaround https,CODE,4186,train
todo handle case ca nt open browser,CODE,4187,train
todo support,CODE,4188,train
todo,CODE,4189,train
hack implement array instead use,CODE,4190,train
todo debug,DEFECT,4191,train
todo the currently updated,CODE,4192,train
todo update well,CODE,4193,train
encoding used input files todo place utils script is nt also,DESIGN,4194,train
check,CODE,4195,train
hack,CODE,4196,train
still sure best thing evaluate elements call make sure still function new environments call lapply call call lapply call eval fails funny environment eg called lapply need first place fixme change update profile model properly rather call generally find way original form,DEFECT,4197,train
fixme code ie replace fitted objective function parameter vector optimizer method control settings min standard allow starting values set mle always use mle default previous two fits,CODE,4198,train
reset par par anyway,CODE,4199,train
fixme this need cat obj obj fixme,CODE,4200,train
fixme compare two update mle2 function object evaluate true call object call extras matchcall false length extras existing isna match names extras names call names extras existing call extras existing call call extras existing call call evaluate eval call parentframe else call,CODE,4201,train
throws warning cran system report using development using nt seem suppress warning instead use test https,TEST,4203,train
target last nt debug often nt want extra files,DEFECT,4205,train
create arguments we need docall pass default args maybe better way using rlang,CODE,4207,train
give team higher weight compare todo come better tests feature,TEST,4208,train
dummy trick cmd check,BUILD,4209,train
working yet,DEFECT,4210,train
nocov start,TEST,4211,train
nocov,TEST,4212,train
todo somewhere add check least one exist,CODE,4214,train
yet tested,TEST,4216,train
todo error message,USABILITY,4218,train
years convert actual error todo,REQUIREMENTS,4219,train
partial solve possible covariances fixed zero variances free analytical solution still possible cases one latent all covariances fixed zero conditional one latent there free covariances,REQUIREMENTS,4220,train
broken case covariance data means analytical solution block this case covariance data means data present solve analytical,DEFECT,4221,train
normal case probably time,CODE,4222,train
objective sum todo combine objectives models objectives paste objective sep,ALGORITHM,4223,train
using covariance matrix function work cov asmatrix model data observed length latentvars,DEFECT,4224,train
wrap,CODE,4226,train
incorporate row frequency weight information todo,REQUIREMENTS,4227,train
todo need input checking for instance positive integer right,DEFECT,4228,train
nocov,TEST,4229,train
nocov end,TEST,4232,train
fixme average anymore,DEFECT,4233,train
last column match split ie nt want edge return node,CODE,4234,train
fixme no good identifier none specific version,DEFECT,4235,train
warning work s4 methods,DESIGN,4237,train
treat missing argument compatibility tab na zero mean mean,CODE,4238,train
retain given dates valres quantile valres not working for valres valres,DEFECT,4239,train
function along necessarily break code case,CODE,4240,train
todo keep record etc allow rather,CODE,4241,train
todo make covariance matrices ones take instead data replace individual function add ability components test ed maybe want separate matrices could runs separate test things improve matrices could store results one run copy whole environment,REQUIREMENTS,4242,train
older data,CODE,4243,train
hack samples bug,DEFECT,4244,train
open running test interactive mode this force available run test if better way test please let know see thread https,TEST,4246,train
option choose whether filtering statistics cat sep,ALGORITHM,4247,train
implementation intended internal function use inside data table grouped inside fixme returns na join type beta na important,CODE,4248,train
fixme make,CODE,4249,train
fixme may return zero rows handle gracefully,CODE,4250,train
fixme explicitly pass priors,DEFECT,4252,train
internal function query conditional signals query region fixme currently selection supported,REQUIREMENTS,4253,train
data rows fixme add expected columns attr,DOCUMENTATION,4254,train
aggregate signals fixme throws error data rows,DEFECT,4256,train
otherwise query genes left right fixme perfect,CODE,4257,train
fixme filter,CODE,4258,train
fixme return data table zero rows,CODE,4259,train
changing call true would make stop message say error occurred we want parentframe find error actually occurred fixme,DEFECT,4261,train
hack work around line,CODE,4263,train
force settings true case user options try override,CODE,4266,train
fixme check column classes character,CODE,4267,train
fixme check code runs,CODE,4268,train
force even though variable per code assumes exists error fixme allow force list sort columns unique tables,ALGORITHM,4269,train
even though work complete analysis dataset,ARCHITECTURE,4270,train
fixme trycatch inside,CODE,4271,train
there dataframe option name fixme,CODE,4272,train
print model summary report note that with empty models throws error message test,TEST,4273,train
note fast,ARCHITECTURE,4274,train
fixme allow option row names requires pass option,REQUIREMENTS,4276,train
fixme throw error fails,CODE,4277,train
this import warning cmd check sure fixme,DEFECT,4278,train
current db format means included table hence substitute missing zero fixme dangerous return incorrect numerical data currently use single alpha col bg coding,DEFECT,4279,train
deprecate use trycatch,CODE,4281,train
fixme environment consider select relevant user,DEFECT,4282,train
fixme grepl content expired help user,USABILITY,4283,train
fixme grepl content expired help user,USABILITY,4284,train
todo check cache age,CODE,4287,train
todo what length,CODE,4288,train
todo need validate task needs id,CODE,4289,train
todo error files todo better way get document,CODE,4290,train
todo decide limit inf hack row limit,CODE,4291,train
todo check whether schedule actually exists todo fix day first provided todo type make sure schedule turned json properly,CODE,4292,train
todo need find way categories error chr can assign todo need bad data structure todo possible could connect server get strange results ie build tag tree server use server ids would match,DEFECT,4293,train
todo need validate task needs,CODE,4294,train
fails today,TEST,4295,train
fails today,TEST,4296,train
ugly code fix,CODE,4299,train
how handle multiple plots cluster,CODE,4300,train
move ending side might still broken,DEFECT,4302,train
todo the following double necessary require one connection per argument,CODE,4303,train
todo rm causing issues isnull private futurepromise rm private futurepromise,ARCHITECTURE,4304,train
work,TEST,4305,train
nocov start,TEST,4307,train
nocov end,TEST,4308,train
nocov end,TEST,4309,train
nocov start,TEST,4310,train
nocov start,TEST,4311,train
nocov end,TEST,4312,train
nocov start,TEST,4314,train
nocov end,TEST,4315,train
nocov start,TEST,4317,train
nocov start names bands available selected product,TEST,4318,train
nocov start,TEST,4319,train
nocov end,TEST,4320,train
nocov nolint,TEST,4321,train
nocov,TEST,4322,train
nocov start,TEST,4323,train
nocov,TEST,4325,train
nocov end,TEST,4326,train
coverage interactive nocov start,TEST,4327,train
todo travis gets gdal expectequal,BUILD,4328,train
select automatically appropriate task due data target,REQUIREMENTS,4329,train
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalmmpc final part,ARCHITECTURE,4330,train
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalses final part,ARCHITECTURE,4331,train
select automatically appropriate task due data target,REQUIREMENTS,4333,train
select automatically appropriate task due data target,REQUIREMENTS,4334,train
convert factor factor already categorical version not done factors avoid zero levels probably handle surv object,DESIGN,4335,train
take value outside not function,DESIGN,4336,train
put variables names back rows solve,CODE,4337,train
identical constant comparison vector zero vector also zero nan due division zero variance zero,DEFECT,4338,train
store states actions corresponding number possibly write file set maximum size,REQUIREMENTS,4340,train
fixme allow errors,CODE,4341,train
fixme add character actions eg left,REQUIREMENTS,4342,train
fixme check arguments,CODE,4343,train
fixme check arguments,CODE,4344,train
functions todo add function documentation,DOCUMENTATION,4347,train
todo add function documentation,DOCUMENTATION,4348,train
todo removed classversion se specific testthat expectequal lapply function classversion lapply function metadata classversion info the classversion equivalent,TEST,4349,train
complain complain todo add strings expectwarning call complain complain,USABILITY,4350,train
todo tests coregx,TEST,4351,train
fix labels,DEFECT,4352,train
init weights data ones size somewhat choice stupid,REQUIREMENTS,4353,train
could matter big data,ARCHITECTURE,4354,train
argh really want use anyway,CODE,4356,train
fixme use eg times message base message value paste value collapse metadata must match exactly data matched,DEFECT,4357,train
nocov,TEST,4358,train
nocov,TEST,4360,train
nocov,TEST,4361,train
nocov,TEST,4362,train
nocov,TEST,4363,train
nocov,TEST,4364,train
nocov,TEST,4365,train
nocov,TEST,4366,train
nocov,TEST,4367,train
nocov,TEST,4368,train
nocov,TEST,4369,train
nocov,TEST,4370,train
nocov,TEST,4372,train
nocov,TEST,4373,train
nocov end,TEST,4375,train
nocov,TEST,4377,train
parallel times wo nt detect otherwise,CODE,4379,train
ca nt dependency comes,BUILD,4380,train
xxx todo,CODE,4381,train
git github currently supported github allows us via,VERSIONING,4382,train
todo check length,CODE,4384,train
figure use maybe ways quick dirty works,CODE,4386,train
using require instead allow formula parse correctly gam nt work recognized special function,DEFECT,4389,train
todo support early stopping requires see,REQUIREMENTS,4390,train
need cleanup future tests nt fail use object,TEST,4393,train
need cleanup future tests nt fail use object,TEST,4394,train
guess number pairs work around bug,DEFECT,4396,train
date,CODE,4397,train
trick,CODE,4398,train
temporary hack save info points,CODE,4399,train
this slow,ARCHITECTURE,4400,train
used,CODE,4401,train
check funny,CODE,4404,train
slow code,ARCHITECTURE,4405,train
code blocks split,CODE,4407,train
remove tables wo nt need table id rename,CODE,4408,train
set na ids case one,CODE,4409,train
ca nt use value,DEFECT,4410,train
na change data isna data missing,CODE,4411,train
null last,CODE,4412,train
elegant way switching strings logical values,CODE,4413,train
temporary,CODE,4415,train
initialize token method chosen null,DESIGN,4416,train
transformation matrix division fixme change sign rows,ALGORITHM,4418,train
fixme eventually incorporate using formulae coefficients for table cell size looks like khz and khz khz,REQUIREMENTS,4419,train
fixme find whether echosounder records ever etc guess fixme answer docs really clear they fixme say little anything fixme if echosounder data lack things trim fixme code following comment also fixme code comes ch loop velocityincluded echosounder length unique velocityincluded echosounder stop velocityincluded values nonunique across echosounder data records echosounder array double length echosounder amplitudeincluded echosounder length unique amplitudeincluded echosounder stop amplitudeincluded values nonunique across echosounder data records echosounder array raw length echosounder correlationincluded echosounder length unique correlationincluded echosounder stop correlationincluded values nonunique across echosounder data records echosounder array raw length echosounder altimeterincluded echosounder length unique altimeterincluded echosounder stop altimeterincluded values nonunique across echosounder data records echosounder vector numeric length echosounder echosounder echosounder vector numeric length echosounder echosounder vector numeric length echosounder,DEFECT,4420,train
fixme read fields following list,REQUIREMENTS,4421,train
fixme read fields following list,REQUIREMENTS,4422,train
fixme determine echosounder records types data the docs clear whether echosounder data ever etc the main reason think things sequence data types ncol echosounder nrow echosounder ncol nrow n2 i0 velocityincluded ch ch readbin buf integer endian little echosounder echosounder matrix i0 i0 n2 amplitudeincluded ch buf i0 seq n1 echosounder echosounder matrix i0 i0 correlationincluded ch buf i0 seq n1 echosounder echosounder matrix i0 i0 altimeterincluded ch echosounder echosounder readbin buf i0 numeric size4 echosounder endian little fixme perhaps save altimeterquality next bytes fixme perhaps save altimeterstatus next bytes i0 i0 ch bytes distance quality offset pressure echosounder readbin buf i0 numeric size4 n1 endian little i0 i0 past distance bytes skip skip quality bytes offset bytes echosounder readbin buf i0 numeric size4 n1 endian little i0 i0 skip bytes ch echosounder readbin buf integer size4 n1 endian little i0 i0 echosounder readbin buf integer n1 endian little i0 i0 echosounder readbin buf integer n1 endian little docs i0 i0,DEFECT,4423,train
catch later,CODE,4424,train
general work make metadata profile count match data array dimensions fixme handle ad2cp the general method nt know distance special undo fixme handle ad2cp,DEFECT,4426,train
ad2cp stored tricky way,CODE,4427,train
message fixme update new record types added,REQUIREMENTS,4428,train
fixme want,REQUIREMENTS,4431,train
old dim dim data fixme,CODE,4432,train
fixme delete next block testing,TEST,4433,train
fixme assume equal,ALGORITHM,4434,train
fixme handle,REQUIREMENTS,4435,train
fixme perhaps use but first need know used instrument creation ahrs,REQUIREMENTS,4436,train
fixme think way determine instrument type why even try warning unexpected length header,CODE,4438,train
fixme probably would save time read elements instrument check,CODE,4439,train
fixme possibly wrong,CODE,4440,train
asposixct line fixme operation slow,ARCHITECTURE,4441,train
code suggests comes second fixme determine whether second,CODE,4442,train
fixme,CODE,4443,train
update res metadata fixme,DEFECT,4444,train
fixme,ALGORITHM,4445,train
fixme kludge whether continuous sample,CODE,4446,train
fixme use eg times,CODE,4447,train
a1 alter a1 alter since almost,ALGORITHM,4449,train
